affidavit	আইনগত প্রমাণ বা সাক্ষ্য হিসেবে ব্যবহার্য শপথপূর্বক লিখিত বিবৃতি
affiliate	সম্বন্ধযুক্ত হওয়া
affiliation	 সম্বন্ধীকরণ
affinity	ঘনিষ্ঠ সম্বন্ধ
affirm 	দৃঢ়তার সঙ্গে ঘোষণা করা
affix 1	আযুক্ত/যুক্ত/সংযুক্ত করা
affix 2	প্রত্যয়/উপসর্গ
afflatus	স্বর্গীয় বার্তা
afflict	(দৈহিক বা মানসিকভাবে) পীড়া/ক্লেশ/কষ্ট দেওয়া
affliction	পীড়া
affluence	বৈভব
affluent 1	বৈভবশালী
affluent 2	উপনদী
affluenza	উৎকট বস্তুবাদিতা আর অতিরিক্ত ভোগ চাহিদার কারণে সৃষ্ট সামাজিক রোগ
afford	সামর্থ্য থাকা
afforest	বনভূমিতে পরিনত করা
affray	প্রকাশ্যে মারপিট
 affront	উদ্দেশ্যপ্রণোদিতভাবে অপমান করা
afield	বাড়ি থেকে অনেক দূরে
afire	 জ্বলন্ত
aflame	(adjective)
afloat	ভাসমান
afoot	চালু রয়েছে এমন
afore	 সম্মুখ
a fortiori	অধিকতর প্রত্যয়জনক যুক্তিতে
afraid	ভীত
afresh	পুনরায়
African	আফ্রিকার
Afrikaans	ওলন্দাজ ভাষা থেকে উদ্ভূত একটি ভাষা, যা দক্ষিণ আফ্রিকা প্রজাতন্ত্রের দুটি ইউরোপীয় ভাষার অন্যতম
Afro-	আফ্রিকা বা আফ্রিকাবাসী সম্বন্ধীয়
aft	জাহাজের পিছন দিকে বা জাহাজের পশ্চাদ্ভাগের নিকটে
after 1	পরবর্তী
after 2	পরবর্তীকালে
after 3	পর
after 4	পরে
after- 	উত্তর পরবর্তী
afternoon	বিকেল
afters	 আহারের শেষ পদ (সাধারণত মিষ্টান্ন)
afterwards	পরে
again	আবার
against  	বিরুদ্ধে
agape	হাঁ করে
agaragar 	সমুদ্রশৈবাল থেকে প্রস্তুত জেলিসদৃশ পদার্থবিশেষ
agate	অত্যন্ত কঠিন মূল্যবান পাথরবিশেষ
age 1  	বয়স
age 2	বৃদ্ধ/বুড়ো হওয়া
agency	নিযুক্তক বা এজেন্টের ব্যবসা ও ব্যবসার স্থান
agenda	আলোচ্যসূচি
agent	যে ব্যক্তি অন্যের প্রতিনিধিত্ব করে কিংবা তার প্রতিনিধিস্বরূপ ব্যবসা চালায়
agent Provocateur	প্রকাশ্যে অপরাধ করতে প্রলুব্ধ করে এমন সন্দেহভাজনদের খুঁজে বের করতে নিযুক্ত ব্যক্তি
agglomerate	পিণ্ডিত/পিণ্ডীভূত করা
agglutinate	সংশ্লিষ্ট/সংযুক্ত করা
aggrandize	(ক্ষমতা, মর্যাদা, বিত্ত ও গুরুত্ব) বৃদ্ধি করা
aggravate 	অধিক গুরুতর/সঙ্গিন/শোচনীয় করে তোলা
aggregate	সমষ্টীভূত/সমগ্রীভূত হওয়া বা করা
aggression	বিনা উস্কানিতে বৈরী আচরণ
aggressive	কলহপরায়ণ
aggrieve	 দুঃখ দেওয়া
aghast	ভয়াকুল
agile	ক্ষিপ্র
aging	ageing 
agio	টাকা বদল বা ভাঙানো বাবদ বাটা
agitate	নাড়া
aglow	বর্ণোজ্জ্বল
agnail	নখমূলের ছিন্ন ত্বক
agnostic	জড়বস্তু ছাড়া অন্য কিছু বা ঈশ্বর সম্বন্ধে কিছুই জানা সম্ভব নয় বলে যে ব্যক্তি বিশ্বাস করে
ago	আগে
agog	ব্যগ্র
agony	তীব্র যন্ত্রণা
agoraphobia	মুক্ত স্থান সম্বন্ধে আতঙ্ক
agrarian	ভূমি (বিশেষত কৃষিভূমি) বা ভূমির স্বত্বাধিকার সম্বন্ধীয়
agree	রাজি/সম্মত হওয়া
agreeable	মনোজ্ঞ
agreement	ঐক্য
agriculture 	কৃষি
agritourism	কৃষিপর্যটন
agro	কৃষির সঙ্গে যুক্ত
agronomy	ভূমিব্যবস্থাপনা ও শস্য উৎপাদনসম্পর্কিত বিজ্ঞান
aground	(জাহাজ সম্বন্ধে) চড়ায়
ah 	বিস্ময়, করুণা ইত্যাদি সূচক চিৎকার
aha	প্রসঙ্গ অনুসারে বিস্ময়, বিজয়, পরিতুষ্টি ইত্যাদি সূচক চিৎকার
ahead	সামনে
ahem	গলা সাফ করার শব্দ (এবং ঐ শব্দের প্রচলিত বানান)
Ahmadiya	উনিশ শতকে মির্জা গোলাম আহমদ প্রতিষ্ঠিত ইসলামের সংস্কারবাদী একটি ধর্মীয় গোষ্ঠী
ahoy	নাবিকদের সম্ভাষণ বা সতর্কীকরণসূচক চিৎকার
aid	সাহায্য/সহায়তা করা
aide-de-camp, adc	নৌ বা সেনাবাহিনীর যে কর্মকর্তা উধ্বর্তন কর্মকর্তার হুকুম তামিল করে তাকে সহায়তা করেন
aide-memoire	স্মারকলিপি
AIDS 	 যে রোগে আক্রান্ত হলে মানবদেহ রোগ সংক্রমণ প্রতিহত করার ক্ষমতা হারায় এবং আক্রান্ত ব্যক্তি প্রায়ই মারা যায়
ail	কষ্ট দেওয়া
Aila 	ভারত মহাসাগরে সৃষ্ট এক ধরনের ঘূর্ণিঝড়ের নাম
ailment	পীড়া
aim 1	তাক/নিশানা করা
aim 2	নিশানা
ain’t 	are/is/am not এবং have/has not-এর সংক্ষিপ্ত রূপ
air 1	বায়ু
air 2	(কাপড়চোপড়, বিছানাপত্র) খোলা বাতাসে কিংবা কোনো উষ্ণ স্থানে শুকাতে দেওয়া
Airedale	অমসৃণ লোমাবৃত টেরিয়ার জাতের বড়ো কুকুর
airless	বায়ুশূন্য
airy	প্রচুর হাওয়া খেলে এমন
airy fairy 	 অস্পষ্ট
aisle	গির্জার ভিতরে চলাচলপথ
aitch	ইংরেজী বর্ণমালার ‘এইচ’ (H) বর্ণ
ajar	কিঞ্চিৎ খোলা
akimbo	কোমরে হাত রেখে কনুই দুটি বাইরের দিকে বাঁকিয়ে
akin	 সগোত্র
alabaster	নরম সাদা পাথরবিশেষ যা দিয়ে অলংকার তৈরি হয়
ala carte	খাদ্যতালিকা থেকে পছন্দ করে
alacrity	 উদ্যমপরতা
alamode 	(ফরাসী) অধুনাতন রীতি, ভাব ইত্যাদি অনুসারে
